iter	RMSE
1499	0.004330968489
1500	0.004323696707
1501	0.00431605705
1502	0.004303065222
1503	0.004291940767
1504	0.004285644198
1505	0.004278760077
1506	0.004273137959
1507	0.004266078567
1508	0.004249505793
1509	0.004242920794
1510	0.004237294194
1511	0.004236798234
1512	0.004236025306
1513	0.004227089829
1514	0.004217159613
1515	0.004210806829
1516	0.004206552974
1517	0.004198740505
1518	0.004190114713
1519	0.004181914324
1520	0.004180778986
1521	0.004174523956
1522	0.004153322388
1523	0.004151555095
1524	0.004150968358
1525	0.004147799481
1526	0.004135084141
1527	0.004124334438
1528	0.004109762029
1529	0.004096185451
1530	0.004085385969
1531	0.00408147947
1532	0.004078431506
1533	0.004075861838
1534	0.004069340123
1535	0.004067376557
1536	0.004061120887
1537	0.004055299198
1538	0.00403865949
1539	0.004031650375
1540	0.004019172235
1541	0.004012413893
1542	0.004007923347
1543	0.004001687312
1544	0.004000904007
1545	0.003990262403
1546	0.003978760113
1547	0.003968022881
1548	0.003962380179
1549	0.003957880478
1550	0.003948862661
1551	0.003946703681
1552	0.003941359226
1553	0.003933284917
1554	0.003921750943
1555	0.003915437645
1556	0.003908102798
1557	0.003905435832
1558	0.003898308899
1559	0.003890490673
1560	0.003887137374
1561	0.003878907614
1562	0.003870810382
1563	0.00386686724
1564	0.003865862252
1565	0.003865283561
1566	0.003859516137
1567	0.003856599267
1568	0.003843217899
1569	0.003840927625
1570	0.003834450822
1571	0.003828075351
1572	0.003820591692
1573	0.003814369556
1574	0.003811118243
1575	0.003804857966
1576	0.003788319551
1577	0.003784909029
1578	0.003780144405
1579	0.003771939723
1580	0.003764795194
1581	0.00376198387
1582	0.003761622254
1583	0.003754762899
1584	0.003744614376
1585	0.003739901869
1586	0.003729914277
1587	0.003716348959
1588	0.003702072505
1589	0.003694167456
1590	0.003686571202
1591	0.003685007345
1592	0.003682938382
1593	0.003674654965
1594	0.003669051807
1595	0.003654082211
1596	0.003647327339
1597	0.003643184685
1598	0.003631354547
1599	0.003620236469
1600	0.003619732781
1601	0.003615774961
1602	0.003614215918
1603	0.003608095078
1604	0.003601372791
1605	0.003592331325
1606	0.003583738788
1607	0.003574621388
1608	0.003569067812
1609	0.003560537016
1610	0.003553911171
1611	0.003547270589
1612	0.003546745918
1613	0.00353639027
1614	0.003533264153
1615	0.003521659253
1616	0.003516161958
1617	0.003507653047
1618	0.003488532021
1619	0.003483107737
1620	0.003476717495
1621	0.003476255967
1622	0.003473756338
1623	0.003472025465
1624	0.003471068901
1625	0.003464321573
1626	0.003460724366
1627	0.003456745132
1628	0.003449962121
1629	0.003449513941
1630	0.003441522676
1631	0.003437427812
1632	0.003426857222
1633	0.003424110719
1634	0.003417465647
1635	0.003406583127
1636	0.003398619259
1637	0.003395569784
1638	0.003385903851
1639	0.003385635813
1640	0.003383784346
1641	0.003380677657
1642	0.003372770539
1643	0.0033711823
1644	0.003360535094
1645	0.003351537946
1646	0.003344801874
1647	0.003337954586
1648	0.003329533138
1649	0.003325746391
1650	0.003324797923
1651	0.003319310499
1652	0.00331688572
1653	0.00331657117
1654	0.003306185862
1655	0.003297120348
1656	0.003292729049
1657	0.003285676085
1658	0.003282429228
1659	0.003271118084
1660	0.003267896552
1661	0.003258947865
1662	0.0032503076
1663	0.003246936309
1664	0.003243689084
1665	0.003235468375
1666	0.003230133631
1667	0.003218824545
1668	0.003209774501
1669	0.00320446289
1670	0.003200194918
1671	0.003196314232
1672	0.003191066248
1673	0.003190191076
1674	0.003180228241
1675	0.003176523462
1676	0.003168988712
1677	0.00316166356
1678	0.003152770171
1679	0.003146106238
1680	0.003138385625
1681	0.003133748962
1682	0.003129309614
1683	0.003122409161
1684	0.003113676333
1685	0.003108635025
1686	0.003101339961
1687	0.003097619511
1688	0.003095412533
1689	0.003089739029
1690	0.003082131709
1691	0.003080719145
1692	0.003076444799
1693	0.003072853692
1694	0.003070025358
1695	0.003066175802
1696	0.003058861201
1697	0.003057587272
1698	0.003053059665
1699	0.003046674508
1700	0.003046034867
1701	0.003038556302
1702	0.003027837342
1703	0.003022815379
1704	0.003011027107
1705	0.003002181971
1706	0.002995737107
1707	0.002995116703
1708	0.002990724887
1709	0.002983350133
1710	0.002972423298
1711	0.002971598251
1712	0.002968964188
1713	0.00296084903
1714	0.002956927597
1715	0.002950686983
1716	0.002944467264
1717	0.00294027174
1718	0.002934289856
1719	0.002929398329
1720	0.002922169079
1721	0.002920333467
1722	0.002915915695
1723	0.00291211305
1724	0.002904230031
1725	0.00289984695
1726	0.002894815771
1727	0.002889710126
1728	0.002887764177
1729	0.002882691436
1730	0.002880355328
1731	0.002879997102
1732	0.002874905009
1733	0.002867082749
1734	0.002866569138
1735	0.0028618003
1736	0.002856988827
1737	0.002856509477
1738	0.002847819455
1739	0.002846509213
1740	0.002844226479
1741	0.002837676306
1742	0.002830789483
1743	0.002822900839
1744	0.002817383717
1745	0.002817102153
1746	0.002814993734
1747	0.00281388675
1748	0.002803066883
1749	0.002798176149
1750	0.00279045176
1751	0.002787570028
1752	0.00278492499
1753	0.002780222485
1754	0.002777542399
1755	0.002773831259
1756	0.002771329992
1757	0.002766506843
1758	0.002766068835
1759	0.00275504604
1760	0.002747489026
1761	0.002746761431
1762	0.002737973884
1763	0.002735629402
1764	0.002731523792
1765	0.002722870689
1766	0.002716426443
1767	0.002714694592
1768	0.002713643044
1769	0.002712952217
1770	0.002706395134
1771	0.002703144594
1772	0.00269535185
1773	0.0026922731
1774	0.002691857898
1775	0.002680341731
1776	0.002674970241
1777	0.002672302831
1778	0.00266856554
1779	0.002663433876
1780	0.00265940521
1781	0.002654417099
1782	0.002647535175
1783	0.002645002972
1784	0.002642242489
1785	0.002634058392
1786	0.002633720692
1787	0.002626468073
1788	0.0026195148
1789	0.00261637672
1790	0.002609844599
1791	0.002603052637
1792	0.00260250758
1793	0.002600381059
1794	0.002596039813
1795	0.002592229976
1796	0.002591063183
1797	0.002584808763
1798	0.002582352449
1799	0.00257883577
1800	0.00257497022
1801	0.002573248522
1802	0.002567279197
1803	0.002567016004
1804	0.002559867105
1805	0.00255599307
1806	0.002552389186
1807	0.002550307301
1808	0.002546424404
1809	0.002541508577
1810	0.0025370161
1811	0.002535597852
1812	0.002528783223
1813	0.002526672276
1814	0.002522480019
1815	0.002518136584
1816	0.002517491598
1817	0.002513946207
1818	0.002508149185
1819	0.002502143701
1820	0.002501824187
1821	0.002498955786
1822	0.002496914079
1823	0.002490663832
1824	0.002483106887
1825	0.00247869148
1826	0.002474342506
1827	0.00246922516
1828	0.002465552525
1829	0.002460396098
1830	0.002457934622
1831	0.002455760952
1832	0.002450927109
1833	0.002445769167
1834	0.002443082774
1835	0.002441100045
1836	0.002437755252
1837	0.002432281362
1838	0.002427207767
1839	0.002424958119
1840	0.002419449279
1841	0.002417575543
1842	0.002414439552
1843	0.00240826858
1844	0.002404107053
1845	0.002399740646
1846	0.002396254572
1847	0.002396029249
1848	0.002395221381
1849	0.002389045942
1850	0.002381914681
1851	0.002380689632
1852	0.002373896631
1853	0.002370209272
1854	0.002369583218
1855	0.002364625003
1856	0.00236230914
1857	0.002356603174
1858	0.002349280495
1859	0.002345792099
1860	0.002341968054
1861	0.002334674329
1862	0.002331211991
1863	0.002326158113
1864	0.002320386386
1865	0.002320014853
1866	0.002315472948
1867	0.002311189902
1868	0.002306692312
1869	0.002301929129
1870	0.002296612054
1871	0.002296160919
1872	0.00229551114
1873	0.002290549459
1874	0.002283694514
1875	0.002281182936
1876	0.002270632976
1877	0.002268535916
1878	0.002260203575
1879	0.002257780373
1880	0.002250124391
1881	0.002247560272
1882	0.002244842952
1883	0.002241559331
1884	0.002232498007
1885	0.002231932223
1886	0.002229565196
1887	0.002224975323
1888	0.002220912655
1889	0.002215690208
1890	0.002215199068
1891	0.002209306051
1892	0.002207012724
1893	0.002201381018
1894	0.00219223789
1895	0.002186661014
1896	0.002184343415
1897	0.002180956974
1898	0.002176468382
1899	0.002169889442
1900	0.002169300553
1901	0.00216428433
1902	0.002161254293
1903	0.002157362984
1904	0.002156685612
1905	0.002156433457
1906	0.002151132261
1907	0.00214486671
1908	0.00214027696
1909	0.002132606479
1910	0.002129532208
1911	0.002124083692
1912	0.002115690462
1913	0.002115514871
1914	0.002107040844
1915	0.002101033259
1916	0.002100582533
1917	0.002099864837
1918	0.002094195906
1919	0.00208641615
1920	0.002082348852
1921	0.002077075112
1922	0.002076716236
1923	0.002072568354
1924	0.00206828137
1925	0.002063548248
1926	0.002061809876
1927	0.002054543638
1928	0.002054062944
1929	0.002050553594
1930	0.002045442206
1931	0.002043592505
1932	0.002041734144
1933	0.002038433562
1934	0.00203563473
1935	0.002035308065
1936	0.002030978997
1937	0.002030650174
1938	0.002024673145
1939	0.002020180293
1940	0.002018619489
1941	0.002014545346
1942	0.002011847039
1943	0.002008006522
1944	0.002004253936
1945	0.002001155111
1946	0.001997226097
1947	0.001996877719
1948	0.0019926875
1949	0.001990857433
1950	0.00198635775
1951	0.001983153065
1952	0.001980971158
1953	0.00197725615
1954	0.001976518643
1955	0.001972022514
1956	0.001969056685
1957	0.001967280991
1958	0.001961880506
1959	0.001960689724
1960	0.001960499603
1961	0.001960068923
1962	0.001956310891
1963	0.001951109626
1964	0.001946257093
1965	0.001940544287
1966	0.001939263183
1967	0.001938746755
1968	0.001935669287
1969	0.001932942708
1970	0.001931802102
1971	0.001931601267
1972	0.001928853134
1973	0.001928294116
1974	0.001925105868
1975	0.001923366035
1976	0.001920450951
1977	0.001919009408
1978	0.001914476023
1979	0.001909792772
1980	0.001904320783
1981	0.001898482458
1982	0.001895688771
1983	0.001895492883
1984	0.001893657131
1985	0.001892820528
1986	0.001887663171
1987	0.001882534007
1988	0.001879093646
1989	0.001877152388
1990	0.001876137901
1991	0.001870200241
1992	0.001869814966
1993	0.00186258759
1994	0.001862354326
1995	0.001862128628
1996	0.001859929794
1997	0.001856423504
1998	0.001856208555
1999	0.001850160103
2000	0.001849699771
2001	0.001845277391
2002	0.001841378216
2003	0.001839190401
2004	0.001836411589
2005	0.001834945446
2006	0.001832493107
2007	0.001829138521
2008	0.001826839677
2009	0.001826450919
2010	0.001820730253
2011	0.0018194792
2012	0.001815856632
2013	0.001811674166
2014	0.001808258055
2015	0.001804702996
2016	0.001800629116
2017	0.001794651686
2018	0.001791322712
2019	0.001787698763
2020	0.001784414877
2021	0.001784175791
2022	0.001783536256
2023	0.001782650638
2024	0.001778906344
2025	0.001775468537
2026	0.001773993741
2027	0.001769234919
2028	0.001765554947
2029	0.001762011299
2030	0.00176008128
2031	0.0017584755
2032	0.001754624784
2033	0.001747382989
2034	0.001741202904
2035	0.001739406069
2036	0.001735634202
2037	0.001732667429
2038	0.001724918261
2039	0.001721190033
2040	0.00171659556
2041	0.001713520939
2042	0.001712705924
2043	0.001707911765
2044	0.001706046887
2045	0.001698985572
2046	0.001695756457
2047	0.001695498928
2048	0.001692695781
2049	0.00169239638
2050	0.001689724132
2051	0.001686760758
2052	0.00168479604
2053	0.001683877335
2054	0.001680141946
2055	0.001674102647
2056	0.001668958109
2057	0.001665637812
2058	0.001663598905
2059	0.001658741167
2060	0.001657371825
2061	0.001651820141
2062	0.001648357409
2063	0.001644638411
2064	0.001641301105
2065	0.001637269959
2066	0.001636891534
2067	0.001633413841
2068	0.001632237642
2069	0.001628114631
2070	0.001627814591
2071	0.001626887411
2072	0.001626645905
2073	0.001622289895
2074	0.001619294283
2075	0.001617054006
2076	0.001613636623
2077	0.001609429437
2078	0.001606315073
2079	0.001601511315
2080	0.00159895842
2081	0.001595889874
2082	0.001592076376
2083	0.001591759908
2084	0.001589578239
2085	0.001588796679
2086	0.001586267669
2087	0.001583531295
2088	0.001581006437
2089	0.001577330112
2090	0.001575394912
2091	0.001572308613
2092	0.001570451213
2093	0.001569161894
2094	0.001566853272
2095	0.001564184275
2096	0.001562942927
2097	0.001560431541
2098	0.001559717216
2099	0.00155788229
2100	0.001557588003
2101	0.001554611911
2102	0.001552901033
2103	0.001549832795
2104	0.001545852084
2105	0.001542724259
2106	0.001539777484
2107	0.001537380621
2108	0.001532198287
2109	0.001530005741
2110	0.001528985636
2111	0.001528257862
2112	0.001524411804
2113	0.001522678525
2114	0.001521629001
2115	0.001519605682
2116	0.00151938516
2117	0.001518942705
2118	0.001516544801
2119	0.001512722958
2120	0.00150849591
2121	0.001507162185
2122	0.001502673348
2123	0.001502462994
2124	0.001499240687
2125	0.001497147838
2126	0.00149569187
2127	0.001493976417
2128	0.001490974989
2129	0.001487907376
2130	0.00148493637
2131	0.0014820525
2132	0.00148059564
2133	0.001479419325
2134	0.001476231502
2135	0.001474649345
2136	0.001471612233
2137	0.001468507966
2138	0.00146669991
2139	0.00146591711
2140	0.0014622108
2141	0.001459362277
2142	0.001455347777
2143	0.001454637998
2144	0.001453772778
2145	0.00144889112
2146	0.001445241829
2147	0.001442585425
2148	0.001438777503
2149	0.001436315739
2150	0.001434049466
2151	0.001429480575
2152	0.001427750561
2153	0.001425573962
2154	0.001425192359
2155	0.001424451067
2156	0.001420112261
2157	0.001416914815
2158	0.001415236687
2159	0.001411036943
2160	0.001408437236
2161	0.001404953605
2162	0.00140106301
2163	0.0014007108
2164	0.001397854029
2165	0.001393197136
2166	0.001392967234
2167	0.001391127252
2168	0.001389227251
2169	0.001387596151
2170	0.001384936935
2171	0.001383583254
2172	0.001382265489
2173	0.001379190573
2174	0.001377374554
2175	0.001371492598
2176	0.00136910084
2177	0.001365399821
2178	0.001360241267
2179	0.00135952886
2180	0.00135689251
2181	0.001354126903
2182	0.00135301276
2183	0.001350837938
2184	0.001347243028
2185	0.001344237401
2186	0.001341835499
2187	0.001339185476
2188	0.00133539217
2189	0.001334910062
2190	0.001332294299
2191	0.001330453714
2192	0.001328933227
2193	0.001325769728
2194	0.001324153328
2195	0.001322687014
2196	0.001321637628
2197	0.00131946282
2198	0.0013150492
2199	0.001312837313
2200	0.00130915602
2201	0.001307167188
2202	0.001301792639
2203	0.001299960097
2204	0.001297433017
2205	0.001294493828
2206	0.001292828194
2207	0.00129041657
2208	0.001287273812
2209	0.001286906843
2210	0.001286734832
2211	0.001286564172
2212	0.001283554763
2213	0.001283397558
2214	0.001280468283
2215	0.001278203877
2216	0.001276320933
2217	0.001275144536
2218	0.001272981612
2219	0.001270321651
2220	0.001268228494
2221	0.001264773056
2222	0.001262769172
2223	0.001260592505
2224	0.001258495108
2225	0.001256018569
2226	0.001253086839
2227	0.001251512551
2228	0.001249690367
2229	0.001249293998
2230	0.001248956858
2231	0.00124698925
2232	0.001243915868
2233	0.00124142387
2234	0.001240666243
2235	0.001239325953
2236	0.001239231395
2237	0.001238450201
2238	0.001237054498
2239	0.001234279206
2240	0.001232633842
2241	0.001231288747
2242	0.001227254163
2243	0.001224065953
2244	0.001222161018
2245	0.001222024113
2246	0.001219330138
2247	0.001216379757
2248	0.001214655035
2249	0.001214566522
2250	0.001214183376
2251	0.001212899367
2252	0.001209582371
2253	0.00120675395
2254	0.00120466843
2255	0.001203160539
2256	0.001200622961
2257	0.001198513779
2258	0.001194672752
2259	0.001192079197
2260	0.001190089263
2261	0.001189586462
2262	0.001187187509
2263	0.00118444669
2264	0.001182487058
2265	0.001181795783
2266	0.001180109307
2267	0.001179747071
2268	0.001177785015
2269	0.0011776167
2270	0.001173870046
2271	0.001171547857
2272	0.001168703316
2273	0.001165178348
2274	0.001163689865
2275	0.001161849939
2276	0.00116000353
2277	0.001158625658
2278	0.001156484058
2279	0.00115253626
2280	0.001150880233
2281	0.001149537504
2282	0.001147937462
2283	0.001146766531
2284	0.00114286283
2285	0.001141889637
2286	0.001138227649
2287	0.001136077771
2288	0.001134779077
2289	0.001132452336
2290	0.001132189584
2291	0.001128201166
2292	0.001125731055
2293	0.001122498047
2294	0.001121614728
2295	0.001119727271
2296	0.001119476432
2297	0.001115208238
2298	0.001113603473
2299	0.001112696687
2300	0.001111683539
2301	0.001109674436
2302	0.001106863971
2303	0.001105131373
2304	0.001103252802
2305	0.001100492538
2306	0.001097444618
2307	0.001096108553
2308	0.001092624955
2309	0.001089447676
2310	0.001087664131
2311	0.001085104108
2312	0.001084941119
2313	0.001083728944
2314	0.001080647762
2315	0.001079972446
2316	0.001079673136
2317	0.001077269198
2318	0.001075530591
2319	0.001073817285
2320	0.001071647646
2321	0.001068770961
2322	0.001068554631
2323	0.001065164481
2324	0.001064961588
2325	0.001063429227
2326	0.001063271798
2327	0.001063177992
2328	0.001062035178
2329	0.001059416373
2330	0.001057345085
2331	0.001054720721
2332	0.001053720099
2333	0.001050709269
2334	0.001048603227
2335	0.001048475515
2336	0.001046048339
2337	0.001045281949
2338	0.001043522478
2339	0.00104183624
2340	0.001041347412
2341	0.001039652161
2342	0.001038070559
2343	0.0010371757
2344	0.00103556474
2345	0.001034452886
2346	0.001032072017
2347	0.001029710372
2348	0.001026700456
2349	0.001025937787
2350	0.001024004642
2351	0.001022801766
2352	0.001021694101
2353	0.001020317936
2354	0.001019102449
2355	0.001017959224
2356	0.001017466372
2357	0.001015729834
2358	0.001014651502
2359	0.001012567125
2360	0.001010487746
2361	0.001009655245
2362	0.001007257268
2363	0.001004331353
2364	0.001002227208
2365	0.001001406091
2366	0.001000505762
2367	0.0009969395846
2368	0.0009947291812
2369	0.0009932174166
2370	0.000991232584
2371	0.0009899064363
2372	0.0009877757266
2373	0.0009861731435
2374	0.0009852389915
2375	0.00098414364
2376	0.0009819996736
2377	0.0009803935489
2378	0.0009772791831
2379	0.00097716442
2380	0.0009763322856
2381	0.0009727665215
2382	0.0009717047308
2383	0.000970547184
2384	0.0009683227552
2385	0.0009646795748
2386	0.0009634687839
2387	0.0009621708617
2388	0.0009609273904
2389	0.0009604263552
2390	0.0009570894914
2391	0.0009556915574
2392	0.0009533466806
2393	0.000953160484
2394	0.0009511993984
2395	0.0009488515733
2396	0.0009476039246
2397	0.0009445555341
2398	0.0009431428195
2399	0.000942186282
2400	0.0009396257775
2401	0.000938178655
2402	0.0009366819679
2403	0.0009360399308
2404	0.0009341873291
2405	0.0009308401931
2406	0.0009294235677
2407	0.0009293412564
2408	0.0009282517031
2409	0.0009277907366
2410	0.0009268417714
2411	0.0009252932004
2412	0.0009238226895
2413	0.0009225832191
2414	0.0009185340911
2415	0.0009184202158
2416	0.0009182941048
2417	0.0009168259405
2418	0.0009160530637
2419	0.00091425369
2420	0.0009118302548
2421	0.0009102921391
2422	0.0009077793282
2423	0.0009057663562
2424	0.0009044128705
2425	0.0009031901846
2426	0.000901311089
2427	0.0008997436292
2428	0.0008973479769
2429	0.0008971720455
2430	0.0008970654514
2431	0.000894791025
2432	0.0008926107879
2433	0.0008911474426
2434	0.0008882263349
2435	0.0008876169895
2436	0.0008862323983
2437	0.0008854552544
2438	0.0008827909621
2439	0.0008812227901
2440	0.0008792166917
2441	0.0008763337352
2442	0.0008762384221
2443	0.0008741811255
2444	0.0008723773664
2445	0.0008708784081
2446	0.0008690186659
2447	0.0008679913905
2448	0.0008660165868
2449	0.0008655929246
2450	0.000863118835
2451	0.0008609924052
2452	0.0008580983581
2453	0.0008575245149
2454	0.0008561970407
2455	0.000854849947
2456	0.0008530625294
2457	0.0008513628133
2458	0.0008500470635
2459	0.0008497337227
2460	0.0008484283392
2461	0.0008472145975
2462	0.0008468904835
2463	0.0008456906279
2464	0.0008446212583
2465	0.0008412881151
2466	0.0008393506768
2467	0.0008383174072
2468	0.0008372583663
2469	0.0008362066273
2470	0.0008360603952
2471	0.0008344916773
2472	0.0008334603488
2473	0.0008322298059
2474	0.0008308703733
2475	0.0008294708434
2476	0.0008293556816
2477	0.0008292468735
2478	0.0008274821547
2479	0.0008265087646
2480	0.0008253465022
2481	0.0008251546994
2482	0.0008247498004
2483	0.0008240014287
2484	0.0008229749007
2485	0.0008205387983
2486	0.0008203983177
2487	0.0008202991905
2488	0.0008196884997
2489	0.0008185088264
2490	0.0008184033563
2491	0.0008169907247
2492	0.0008139479093
2493	0.0008127259295
2494	0.0008118367313
2495	0.0008100127432
2496	0.0008085912119
2497	0.0008070063871
2498	0.0008066550356
2499	0.0008053762088
